Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-NATIONS_LEAGUE-2024-25-12057831,Qualification Round 1,2024-09-05,Azerbaiyán,1,Suecia,1,3,,,14,9,3,2,2,,,,,,,,,,8.0,2,2.0,15,35,,24,39,70.8,226,319,,,17,,,,18,,,,27.3,3,11,,14,,,11,5,6,,19,3,,0,7.0,,,0.0,,1.0,,,2.0,,4,,,,,30,11,12,7,0,,,,,,,,,,5.0,8,1.0,8,49,,60,61,82.6,403,488,,,19,,,,4,,,,37.5,9,24,,11,,,9,4,5,,17,1,,0,8.0,,,1.0,,0.0,,,2.0,,20,,,6.87,7.73,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057929,Qualification Round 1,2024-09-05,Portugal,1,Croacia,2,1,,,15,6,3,6,1,,,,,,,,,,3.0,5,2.0,6,48,,20,50,93.1,540,580,,,31,,,,6,,,,15.4,2,13,,5,,,12,6,6,,13,1,,0,4.0,,,,,1.0,,2.0,0.0,,5,,,,,13,4,7,2,0,,,,,,,,,,2.0,7,2.0,11,43,,29,50,93.4,538,576,,,26,,,,4,,,,40.0,8,20,,5,,,15,11,4,,14,2,,0,4.0,,,,,1.0,,0.0,1.0,,6,,,7.11,7.01,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057919,Qualification Round 1,2024-09-05,Escocia,1,Polonia,2,3,,,11,3,6,2,0,,,,,,,,,,2.0,2,1.0,4,45,,21,59,88.6,499,563,,,25,,,,18,,,,9.5,2,21,,10,,,12,5,7,,8,3,,0,0.0,,,,,,,,0.0,,13,,,,,10,3,6,1,0,,,,,,,,,,2.0,3,2.0,6,23,,12,41,84.3,339,402,,,16,,,,11,,,,10.0,1,10,,5,,,13,6,7,,19,2,,0,1.0,,,,,,,,3.0,,18,,,6.72,6.79,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057887,Qualification Round 1,2024-09-05,Dinamarca,1,Suiza,2,0,,,17,8,5,4,0,,,,,,,,,,2.0,6,2.0,6,70,,19,55,90.8,502,553,,,15,,,,13,,,,7.1,1,14,,11,,,11,9,2,,3,0,,1,1.0,,,,,0.0,,,4.0,0.0,17,,,,,5,1,2,2,0,,,,,,,,,,0.0,1,2.0,3,40,,5,45,87.7,401,457,,,14,,,,16,,,,42.9,3,7,,4,,,10,7,3,,19,2,,0,5.0,,,,,2.0,,,5.0,2.0,13,,,7.17,6.69,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057882,Qualification Round 1,2024-09-05,Serbia,1,España,0,0,,,9,1,6,2,0,,,,,,,,,,1.0,2,2.0,2,30,,9,26,72.7,165,227,,,17,,,,12,,,,14.3,1,7,,13,,,17,10,7,,43,0,,1,5.0,,,,,1.0,,2.0,3.0,,11,,,,,21,5,12,4,0,,,,,,,,,,1.0,9,0.0,6,82,,41,74,91.0,556,611,,,18,,,,11,,,,20.0,9,45,,3,,,10,6,4,,6,0,,1,1.0,,,,,0.0,,1.0,5.0,,12,,,7.03,7.34,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057832,Qualification Round 1,2024-09-05,Estonia,1,Eslovaquia,0,1,,,6,3,3,0,0,,,,,,,,,,0.0,1,1.0,3,58,,15,39,76.2,275,361,,,34,,,,9,,,,36.4,4,11,,15,,,13,5,8,,29,1,,0,5.0,,,,,1.0,,,2.0,,13,,,,,26,6,11,9,2,,,,,,,,,,2.0,7,0.0,8,70,,43,61,84.5,486,575,,,33,,,,13,,,,13.6,3,22,,5,,,14,11,3,,13,0,,1,2.0,,,,,2.0,,,5.0,,9,,,6.85,7.49,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057805,Qualification Round 1,2024-09-05,Bielorrusia,1,Bulgaria,0,0,,,8,2,5,1,0,,,,,,,,,,1.0,5,1.0,11,40,,9,41,78.4,302,385,,,27,,,,11,,,,18.2,2,11,,9,,,18,11,7,,30,0,,1,8.0,,,,,,,1.0,2.0,0.0,17,,,,,17,9,5,3,0,,,,,,,,,,2.0,5,1.0,5,65,,26,59,85.5,459,537,,,27,,,,15,,,,21.4,6,28,,7,,,6,5,1,,12,0,,1,2.0,,,,,,,0.0,4.0,1.0,13,,,7.32,7.06,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057810,Qualification Round 1,2024-09-05,Irlanda del Norte,1,Luxemburgo,2,0,,,14,5,7,2,0,,,,,,,,,,1.0,10,1.0,6,41,,24,37,80.1,253,316,,,22,,,,16,,,,24.0,6,25,,6,,,15,9,6,,17,0,,1,0.0,,,,,2.0,,,1.0,,8,,,,,6,0,3,3,0,,,,,,,,,,0.0,2,2.0,5,47,,11,63,88.7,517,583,,,20,,,,8,,,,8.3,1,12,,10,,,14,6,8,,20,2,,0,3.0,,,,,2.0,,,1.0,,17,,,7.25,6.57,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057789,Qualification Round 1,2024-09-05,San Marino,1,Liechtenstein,1,0,,,8,2,4,2,0,,,,,,,,,,,1,3.0,10,43,,10,41,73.8,234,317,,,33,,,,20,,,,14.3,1,7,,16,,,19,8,11,,25,0,,1,0.0,,,,,0.0,,1.0,3.0,,13,,,,,8,0,6,2,0,,,,,,,,,,,2,3.0,3,65,,17,59,80.9,359,444,,,22,,,,12,,,,31.6,6,19,,9,,,19,12,7,,8,1,,0,1.0,,,,,2.0,,0.0,2.0,,21,,,7.01,6.66,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2024-25-12057849,Qualification Round 1,2024-09-06,Kazajistán,1,Noruega,0,0,,,4,0,3,1,0,,,,,,,,,,1.0,1,3.0,5,31,,10,29,74.4,203,273,,,21,,,,9,,,,,0,4,,10,,,30,16,14,,33,0,,1,2.0,,,,,2.0,,3.0,4.0,,12,,,,,19,2,8,9,2,,,,,,,,,,2.0,12,0.0,19,77,,48,71,88.6,577,651,,,13,,,,12,,,,31.2,10,32,,6,,,14,9,5,,14,0,,1,0.0,,,,,0.0,,0.0,1.0,,9,,,7.03,7.31,UEFA Nations League,UEFA,UEFA
