Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-WORLD_CUP-2018-7659862,Final,2018-06-14,Rusia,1,Arabia Saudita,5,0,,,14,7,3,4,0,,,,,,,,,,3.0,6,3.0,6,59,,28,38,72.5,242,334,,,30,,,,10,,,,21.1,4,19,,8,,,24,15,9,,18,0,,1,0,,,,,0.0,,,1.0,,22,,,,,6,0,3,3,0,,,,,,,,,,0.0,2,1.0,5,53,,6,62,81.5,453,556,,,37,,,,22,,,,14.3,1,7,,8,,,21,15,6,,24,5,,0,2,,,,,1.0,,,1.0,,10,,,7.38,6.35,FIFA World Cup,UEFA,AFC
SEL-WORLD_CUP-2018-7659867,Final,2018-06-15,Egipto,1,Uruguay,0,1,,,8,3,3,2,0,,,,,,,,,,0.0,0,1.0,5,60,,14,41,74.1,312,421,,,20,,,,6,,,,18.2,2,11,,20,,,21,9,12,,22,1,,0,3,,,,,4.0,,1.0,2.0,,12,,,,,15,4,7,4,1,,,,,,,,,,3.0,5,1.0,7,80,,27,59,84.5,495,586,,,34,,,,12,,,,29.2,7,24,,15,,,17,11,6,,24,0,,1,3,,,,,2.0,,0.0,0.0,,6,,,6.91,7.39,FIFA World Cup,CAF,CONMEBOL
SEL-WORLD_CUP-2018-7659865,Final,2018-06-15,Marruecos,1,Irán,0,1,,,14,3,6,5,0,,,,,,,,,,0.0,5,,11,59,,19,67,82.5,368,446,,,22,,,,14,,,,23.5,4,17,,5,,,17,9,8,,26,1,,0,2,,,,,1.0,,0.0,1.0,,22,,,,,8,2,5,1,0,,,,,,,,,,2.0,2,,2,41,,9,33,59.3,128,216,,,18,,,,22,,,,,0,11,,6,,,22,10,12,,24,0,,1,3,,,,,1.0,,2.0,3.0,,14,,,6.85,6.84,FIFA World Cup,CAF,AFC
SEL-WORLD_CUP-2018-7659859,Final,2018-06-15,Portugal,1,España,3,3,,,8,3,3,2,0,,,,,,,,,,2.0,4,1.0,4,53,,16,34,83.6,312,373,,,41,,,,9,,,,30.8,4,13,,3,,,14,8,6,,10,3,,0,3,,,,,1.0,,,1.0,,12,,,,,12,6,4,2,1,,,,,,,,,,1.0,5,3.0,8,84,,21,66,93.3,698,748,,,35,,,,12,,,,21.4,3,14,,12,,,11,10,1,,17,3,,0,0,,,,,0.0,,,1.0,,10,,,6.81,7.0,FIFA World Cup,UEFA,UEFA
SEL-WORLD_CUP-2018-7659860,Final,2018-06-16,Francia,1,Australia,2,1,,,12,5,5,2,0,,,,,,,,,,1.0,5,,11,85,,16,55,83.9,427,509,,,37,,,,18,,,,6.2,1,16,,4,,,16,12,4,,20,1,,0,1,,,,,1.0,,0.0,1.0,,16,,,,,4,1,2,1,0,,,,,,,,,,1.0,1,,1,44,,7,45,78.8,315,400,,,22,,,,15,,,,15.4,2,13,,5,,,26,16,10,,39,2,,0,4,,,,,2.0,,1.0,3.0,,19,,,7.08,6.64,FIFA World Cup,UEFA,AFC
SEL-WORLD_CUP-2018-7659864,Final,2018-06-16,Argentina,1,Islandia,1,1,,,29,7,11,11,0,,,,,,,,,,1.0,10,,14,76,,49,79,89.4,667,746,,,21,,,,14,,,,32.0,8,25,,4,,,11,8,3,,25,1,,0,1,,,0.0,,0.0,,1.0,,,10,,,,,9,2,5,2,0,,,,,,,,,,2.0,2,,6,47,,14,21,63.8,127,199,,,20,,,,10,,,,20.0,2,10,,18,,,19,9,10,,38,1,,0,6,,,1.0,,1.0,,1.0,,,15,,,7.45,6.98,FIFA World Cup,CONMEBOL,UEFA
SEL-WORLD_CUP-2018-7659861,Final,2018-06-16,Perú,1,Dinamarca,0,1,,,16,6,8,2,0,,,,,,,,,,2.0,3,5.0,7,56,,31,53,82.2,323,393,,,28,,,,17,,,,31.2,5,16,,7,,,16,8,8,,26,1,,0,2,,,,,0.0,,0.0,1.0,,10,,,,,10,3,5,2,0,,,,,,,,,,2.0,7,3.0,5,64,,11,47,78.9,277,351,,,25,,,,10,,,,6.2,1,16,,12,,,18,12,6,,27,0,,1,6,,,,,2.0,,1.0,2.0,,18,,,7.04,7.2,FIFA World Cup,CONMEBOL,UEFA
SEL-WORLD_CUP-2018-7659869,Final,2018-06-16,Croacia,1,Nigeria,2,0,,,11,2,7,2,0,,,,,,,,,,3.0,6,2.0,5,63,,15,55,80.6,374,464,,,28,,,,15,,,,20.8,5,24,,11,,,16,5,11,,34,0,,1,2,,,,,1.0,,,2.0,,20,,,,,14,2,7,5,0,,,,,,,,,,0.0,5,1.0,7,52,,17,45,79.0,305,386,,,18,,,,20,,,,25.0,5,20,,8,,,21,11,10,,29,2,,0,1,,,,,2.0,,,1.0,,16,,,7.13,6.77,FIFA World Cup,UEFA,CAF
SEL-WORLD_CUP-2018-7659866,Final,2018-06-17,Costa Rica,1,Serbia,0,1,,,10,3,3,4,0,,,,,,,,,,2.0,5,1.0,9,58,,17,53,80.7,347,430,,,22,,,,14,,,,20.8,5,24,,12,,,20,13,7,,31,1,,0,2,,,,,1.0,,1.0,2.0,,18,,,,,10,3,5,2,0,,,,,,,,,,1.0,4,3.0,9,58,,24,47,80.2,319,398,,,25,,,,18,,,,28.6,4,14,,6,,,23,15,8,,37,0,,1,3,,,,,1.0,,0.0,2.0,,14,,,6.83,7.33,FIFA World Cup,CONCACAF,UEFA
SEL-WORLD_CUP-2018-7659868,Final,2018-06-17,Alemania,1,México,0,1,,,27,9,9,9,2,,,,,,,,,,2.0,8,1.0,3,92,,43,67,87.4,507,580,,,29,,,,15,,,,16.7,5,30,,7,,,18,11,7,,11,1,,0,3,,,,,0.0,,,2.0,,10,,,,,13,4,7,2,0,,,,,,,,,,1.0,1,2.0,12,46,,16,33,76.9,226,294,,,27,,,,10,,,,25.0,2,8,,7,,,21,12,9,,40,0,,1,9,,,,,1.0,,,2.0,,15,,,7.29,7.47,FIFA World Cup,UEFA,CONCACAF
SEL-WORLD_CUP-2018-7659863,Final,2018-06-17,Brasil,1,Suiza,1,1,,,21,4,12,5,0,,,,,,,,,,5.0,7,1.0,12,40,,29,55,87.8,469,534,,,13,,,,19,,,,21.7,5,23,,12,,,12,8,4,,15,1,,0,1,,,,,2.0,,,1.0,,11,,,,,7,2,5,0,0,,,,,,,,,,1.0,2,0.0,3,42,,8,45,79.6,348,437,,,15,,,,11,,,,23.1,3,13,,12,,,27,14,13,,25,1,,0,3,,,,,0.0,,,3.0,,19,,,7.06,6.9,FIFA World Cup,CONMEBOL,UEFA
