Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-NATIONS_LEAGUE-2018-19-7697193,Final,2018-09-06,Kazajistán,1,Georgia,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697184,Final,2018-09-06,Armenia,1,Liechtenstein,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697166,Final,2018-09-06,Alemania,1,Francia,0,0,,,9.0,6.0,3.0,0.0,0.0,,,,,,,,,,,10.0,2.0,,,,,60.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,0,,1,4.0,,,,,,,,1.0,0.0,13.0,,,,,6.0,4.0,2.0,0.0,0.0,,,,,,,,,,,2.0,1.0,,,,,40.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,0,,1,6.0,,,,,,,,0.0,0.0,7.0,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697173,Final,2018-09-06,República Checa,1,Ucrania,1,2,,,7.0,4.0,3.0,0.0,0.0,,,,,,,,,,,4.0,4.0,,,,,36.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,2,,0,9.0,,,,,,,,2.0,0.0,21.0,,,,,21.0,11.0,10.0,0.0,0.0,,,,,,,,,,,5.0,1.0,,,,,64.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,1,,0,3.0,,,,,,,,0.0,0.0,8.0,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697176,Final,2018-09-06,Gales,1,Irlanda,4,1,,,12.0,8.0,4.0,0.0,0.0,,,,,,,,,,,4.0,4.0,,,,,67.0,,,,,,,,,,17.0,,,,,,,,,,,,,,,,1,,0,2.0,,,,,,,,0.0,0.0,16.0,,,,,5.0,3.0,2.0,0.0,0.0,,,,,,,,,,,3.0,4.0,,,,,33.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,4,,0,4.0,,,,,,,,1.0,0.0,13.0,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697181,Final,2018-09-06,Noruega,1,Chipre,2,0,,,12.0,3.0,9.0,0.0,0.0,,,,,,,,,,,13.0,4.0,,,,,57.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,0,,1,2.0,,,,,,,,1.0,0.0,21.0,,,,,4.0,2.0,2.0,0.0,0.0,,,,,,,,,,,2.0,4.0,,,,,43.0,,,,,,,,,,25.0,,,,,,,,,,,,,,,,2,,0,1.0,,,,,,,,2.0,0.0,9.0,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697182,Final,2018-09-06,Eslovenia,1,Bulgaria,1,2,,,9.0,5.0,4.0,0.0,0.0,,,,,,,,,,,8.0,3.0,,,,,56.0,,,,,,,,,,17.0,,,,,,,,,,,,,,,,2,,0,1.0,,,,,,,,2.0,0.0,14.0,,,,,6.0,3.0,3.0,0.0,0.0,,,,,,,,,,,0.0,3.0,,,,,44.0,,,,,,,,,,17.0,,,,,,,,,,,,,,,,1,,0,4.0,,,,,,,,2.0,0.0,14.0,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697195,Final,2018-09-06,Letonia,1,Andorra,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697183,Final,2018-09-06,Gibraltar,1,Macedonia del Norte,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2018-19-7697192,Final,2018-09-07,Azerbaiyán,1,Kosovo,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,UEFA Nations League,UEFA,UEFA
