Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-EURO-2024-11873905,Ronda 1,2024-06-14,Alemania,1,Escocia,5,1,,,20,10,5,5,0,,,,,,,,,,1,5,4.0,6,68,,31,73,94.1,643,683,,,19,,,,8,,,,23.8,5,21,,2,,,10,9,1,,16,1,,0,0,,,,,,,,2,0.0,15,,,,,1,0,1,0,0,,,,,,,,,,0,0,0.0,5,26,,2,27,75.3,189,251,,,18,,,,15,,,,12.5,1,8,,6,,,15,8,7,,22,5,,0,5,,,,,,,,1,1.0,9,,,7.31,6.11,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873897,Ronda 1,2024-06-15,Hungría,1,Suiza,1,3,,,6,2,3,1,0,,,,,,,,,,3,2,3.0,4,43,,10,50,83.3,365,438,,,37,,,,12,,,,25.0,5,20,,5,,,16,11,5,,23,3,,0,4,,,,,0.0,,1.0,2,,9,,,,,15,7,3,5,0,,,,,,,,,,3,6,2.0,5,59,,32,50,84.1,380,452,,,21,,,,9,,,,20.0,2,10,,6,,,13,9,4,,17,1,,0,1,,,,,1.0,,0.0,2,,13,,,6.8,7.06,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873907,Ronda 1,2024-06-15,España,1,Croacia,3,0,,,11,5,3,3,0,,,,,,,,,,4,5,2.0,12,41,,21,47,83.8,383,457,,,20,,,,11,,,,44.4,4,9,,5,,,14,10,4,,10,0,,1,5,,,1.0,,,,,1,,14,,,,,16,5,8,3,0,,,,,,,,,,3,0,0.0,10,45,,27,53,88.2,456,517,,,21,,,,13,,,,28.6,4,14,,9,,,14,10,4,,4,3,,0,2,,,0.0,,,,,0,,13,,,7.49,6.69,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873898,Ronda 1,2024-06-15,Italia,1,Albania,2,1,,,17,5,5,7,1,,,,,,,,,,5,5,2.0,9,72,,34,68,92.3,747,809,,,21,,,,7,,,,46.7,7,15,,15,,,9,5,4,,6,1,,0,0,,,,,,,1.0,2,,7,,,,,8,1,5,2,0,,,,,,,,,,2,3,1.0,2,25,,7,32,84.1,313,372,,,17,,,,7,,,,22.2,2,9,,13,,,8,5,3,,15,2,,0,3,,,,,,,0.0,2,,7,,,7.28,6.67,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-12198302,Ronda 1,2024-06-16,Polonia,1,Países Bajos,1,2,,,12,7,4,1,0,,,,,,,,,,2,3,2.0,7,28,,17,34,78.6,232,295,,,12,,,,8,,,,23.5,4,17,,7,,,15,9,6,,26,2,,0,2,,,,,0.0,,,0,,10,,,,,21,4,14,3,0,,,,,,,,,,3,6,0.0,14,68,,44,66,88.8,514,579,,,24,,,,10,,,,28.6,6,21,,3,,,14,11,3,,21,1,,0,6,,,,,2.0,,,1,,8,,,6.76,7.41,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873971,Ronda 1,2024-06-16,Eslovenia,1,Dinamarca,1,1,,,11,2,7,2,1,,,,,,,,,,2,5,3.0,3,43,,12,32,77.5,241,311,,,30,,,,9,,,,35.7,5,14,,13,,,14,7,7,,30,1,,0,3,,,,,0.0,,1.0,2,,12,,,,,16,4,6,6,0,,,,,,,,,,2,9,1.0,1,53,,33,68,88.6,583,658,,,17,,,,11,,,,36.0,9,25,,5,,,7,2,5,,17,1,,0,1,,,,,1.0,,1.0,1,,9,,,6.96,7.12,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873969,Ronda 1,2024-06-16,Serbia,1,Inglaterra,0,1,,,6,1,2,3,0,,,,,,,,,,0,2,0.0,8,37,,11,47,86.9,438,504,,,20,,,,7,,,,10.5,2,19,,5,,,13,10,3,,17,1,,0,2,,,,,1.0,,1.0,2,,19,,,,,5,3,1,1,1,,,,,,,,,,2,1,1.0,8,64,,12,53,89.6,527,588,,,30,,,,19,,,,22.2,2,9,,8,,,9,6,3,,22,0,,1,1,,,,,0.0,,1.0,0,,8,,,6.74,7.14,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-12198226,Ronda 1,2024-06-17,Rumania,1,Ucrania,3,0,,,9,5,2,2,1,,,,,,,,,,1,4,1.0,11,36,,10,29,71.7,170,237,,,15,,,,8,,,,9.1,1,11,,6,,,8,3,5,,31,0,,1,3,,,,,,,,1,,9,,,,,13,2,5,6,1,,,,,,,,,,0,8,1.0,7,68,,19,71,87.3,516,591,,,18,,,,9,,,,4.3,1,23,,5,,,17,11,6,,7,3,,0,2,,,,,,,,1,,8,,,7.27,6.51,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873978,Ronda 1,2024-06-17,Bélgica,1,Eslovaquia,0,1,,,16,5,6,5,0,,,,,,,,,,4,5,2.0,8,58,,34,60,85.2,488,573,,,22,,,,10,,,,28.6,4,14,,2,,,14,7,7,,15,1,,0,3,,,,,,,,3,,14,,,,,10,4,4,2,0,,,,,,,,,,1,7,1.0,6,41,,15,40,77.1,283,367,,,25,,,,13,,,,35.3,6,17,,9,,,8,4,4,,19,0,,1,5,,,,,,,,1,,10,,,6.85,7.21,UEFA Eurocopa,UEFA,UEFA
SEL-EURO-2024-11873975,Ronda 1,2024-06-17,Austria,1,Francia,0,1,,,6,3,2,1,0,,,,,,,,,,2,6,0.0,4,68,,19,52,84.2,401,476,,,14,,,,10,,,,14.8,4,27,,3,,,27,13,14,,19,1,,0,3,,,,,0.0,,0.0,5,,18,,,,,14,3,6,5,0,,,,,,,,,,2,2,1.0,12,33,,35,48,86.1,390,453,,,24,,,,18,,,,16.7,2,12,,6,,,15,7,8,,31,0,,1,3,,,,,1.0,,1.0,2,,11,,,6.76,7.19,UEFA Eurocopa,UEFA,UEFA
