Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-NATIONS_LEAGUE-2022-23-10023406,Ronda 1,2022-06-02,Irlanda del Norte,1,Grecia,0,1,,,8,2,3,3,0,,,,,,,,,,0.0,2,,6,60,,,46,76.3,286,375,,,21,,,,14,,,,11.8,2,17,,4,,,8,6,2,,7,1,,0,1,,,,,,,,2.0,,14,,,,,4,2,2,0,0,,,,,,,,,,2.0,1,,6,44,,,54,77.7,351,452,,,38,,,,13,,,,33.3,4,12,,13,,,14,7,7,,18,0,,1,2,,,,,,,,2.0,,15,,,6.55,6.99,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10225893,Ronda 1,2022-06-03,Kazajistán,1,Azerbaiyán,2,0,,,5,2,2,1,0,,,,,,,,,,1.0,2,3.0,9,38,,,40,73.2,271,370,,,25,,,,10,,,,18.2,2,11,,12,,,26,15,11,,23,0,,1,7,,,,,,,,3.0,,12,,,,,15,7,7,1,0,,,,,,,,,,0.0,4,0.0,16,54,,,60,82.9,461,556,,,27,,,,10,,,,23.5,4,17,,11,,,24,15,9,,14,2,,0,0,,,,,,,,1.0,,10,,,7.14,6.9,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023393,Ronda 1,2022-06-03,Letonia,1,Andorra,3,0,,,8,3,3,2,0,,,,,,,,,,3.0,5,,4,71,,,61,70.6,312,442,,,40,,,,8,,,,16.7,3,18,,6,,,17,9,8,,13,0,,1,1,,,,,,,,,,16,,,,,10,1,8,1,2,,,,,,,,,,2.0,1,,3,62,,,39,62.1,172,277,,,13,,,,15,,,,17.6,3,17,,10,,,6,4,2,,22,3,,0,0,,,,,,,,,,8,,,7.27,6.25,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023384,Ronda 1,2022-06-03,Croacia,1,Austria,0,3,,,13,3,6,4,0,,,,,,,,,,0.0,7,1.0,10,63,,,61,86.4,596,690,,,28,,,,7,,,,27.3,6,22,,8,,,8,3,5,,9,3,,0,6,,,,,,,,1.0,,10,,,,,14,8,5,1,0,,,,,,,,,,4.0,4,1.0,4,43,,,39,80.8,363,449,,,24,,,,10,,,,25.0,3,12,,13,,,20,13,7,,14,0,,1,3,,,,,,,,1.0,,7,,,6.62,7.25,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023340,Ronda 1,2022-06-03,Francia,1,Dinamarca,1,2,,,19,6,8,5,1,,,,,,,,,,3.0,2,3.0,9,65,,,60,90.2,620,687,,,22,,,,8,,,,47.1,8,17,,12,,,18,12,6,,7,2,,0,3,,,,,,,,0.0,,8,,,,,8,5,3,0,1,,,,,,,,,,4.0,2,1.0,3,47,,,40,83.2,387,465,,,24,,,,7,,,,11.1,1,9,,11,,,21,15,6,,17,1,,0,5,,,,,,,,1.0,,8,,,6.99,6.87,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023414,Ronda 1,2022-06-03,Bélgica,1,Países Bajos,1,4,,,13,6,4,3,2,,,,,,,,,,1.0,10,4.0,4,45,,,50,86.3,428,496,,,21,,,,14,,,,,0,22,,8,,,7,6,1,,11,4,,0,3,,,,,,,,1.0,,6,,,,,15,7,4,4,0,,,,,,,,,,4.0,4,0.0,7,36,,,50,86.1,438,509,,,24,,,,6,,,,30.0,3,10,,12,,,6,3,3,,22,1,,0,5,,,,,,,,1.0,,14,,,6.46,7.46,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023390,Ronda 1,2022-06-03,Bielorrusia,1,Eslovaquia,0,1,,,7,1,4,2,0,,,,,,,,,,,3,0.0,10,45,,,32,73.9,226,306,,,28,,,,12,,,,16.7,3,18,,14,,,18,9,9,,15,1,,0,2,,,,,,,,1.0,,9,,,,,13,3,7,3,0,,,,,,,,,,,9,1.0,11,72,,,68,85.3,569,667,,,18,,,,9,,,,30.0,6,20,,7,,,8,3,5,,9,0,,1,1,,,,,,,,2.0,,13,,,6.76,6.98,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10225882,Ronda 1,2022-06-03,Liechtenstein,1,Moldavia,0,2,,,3,1,1,1,0,,,,,,,,,,0.0,1,0.0,2,25,,,35,63.1,188,298,,,21,,,,13,,,,33.3,1,3,,20,,,15,10,5,,17,2,,0,2,,,,,,,,3.0,,12,,,,,11,4,5,2,0,,,,,,,,,,2.0,4,4.0,8,78,,,65,81.5,444,545,,,35,,,,12,,,,40.9,9,22,,6,,,13,10,3,,1,0,,1,1,,,,,,,,2.0,,13,,,6.51,7.14,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023447,Ronda 1,2022-06-04,Hungría,1,Inglaterra,1,0,,,11,6,3,2,0,,,,,,,,,,3.0,3,2.0,3,33,,,42,80.5,310,385,,,18,,,,6,,,,23.1,3,13,,11,,,8,7,1,,8,0,,1,4,,,,,,,,2.0,,7,,,,,12,4,6,2,0,,,,,,,,,,0.0,6,2.0,9,63,,,58,85.0,447,526,,,36,,,,7,,,,20.0,3,15,,12,,,19,12,7,,8,1,,0,4,,,,,,,,2.0,,6,,,6.85,7.04,UEFA Nations League,UEFA,UEFA
SEL-NATIONS_LEAGUE-2022-23-10023441,Ronda 1,2022-06-04,Finlandia,1,Bosnia,1,1,,,12,2,6,4,0,,,,,,,,,,2.0,5,2.0,3,54,,,44,78.4,316,403,,,17,,,,12,,,,21.4,3,14,,9,,,8,4,4,,20,1,,0,4,,,,,,,,4.0,,11,,,,,14,5,6,3,0,,,,,,,,,,1.0,7,0.0,0,50,,,56,81.9,412,503,,,32,,,,10,,,,35.7,10,28,,12,,,16,9,7,,15,1,,0,1,,,,,,,,2.0,,13,,,6.81,6.97,UEFA Nations League,UEFA,UEFA
