Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-ELIMINATORIAS-2022-9015896,Ronda 1,2020-10-08,Paraguay,1,Perú,2,2,,,12,6,5,1,0,,,,,,,,,,1.0,3,1.0,12,61,,,60,82.2,393,478,,,29,,,,16,,,,38.1,8,21,,10,,,21,14,7,,7,2,,0,2,,,,,,,,3.0,,16,,,,,10,4,5,1,0,,,,,,,,,,1.0,3,2.0,4,50,,,40,72.4,234,323,,,27,,,,16,,,,18.2,2,11,,7,,,14,8,6,,14,2,,0,4,,,,,,,,1.0,,16,,,6.95,6.62,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015895,Ronda 1,2020-10-08,Uruguay,1,Chile,2,1,,,9,2,4,3,1,,,,,,,,,,1.0,5,0.0,15,73,,,51,75.7,362,478,,,35,,,,18,,,,6.7,1,15,,17,,,14,7,7,,5,1,,0,2,,,,,,,,3.0,,13,,,,,6,3,2,1,0,,,,,,,,,,1.0,3,2.0,8,47,,,49,79.6,364,457,,,12,,,,13,,,,7.1,1,14,,15,,,11,7,4,,21,2,,0,0,,,,,,,,2.0,,20,,,6.9,6.62,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-8899381,Ronda 1,2020-10-08,Argentina,1,Ecuador,1,0,,,8,2,2,4,0,,,,,,,,,,2.0,6,,8,57,,,58,82.4,451,547,,,31,,,,18,,,,16.7,2,12,,15,,,13,10,3,,12,0,,1,0,,,,,,,,2.0,,14,,,,,4,0,4,0,0,,,,,,,,,,0.0,1,,9,42,,,42,80.8,323,400,,,23,,,,14,,,,25.0,2,8,,14,,,23,18,5,,13,1,,0,1,,,,,,,,1.0,,19,,,6.87,6.72,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015898,Ronda 1,2020-10-09,Colombia,1,Venezuela,3,0,,,8,6,1,1,1,,,,,,,,,,2.0,2,0.0,11,54,,,58,91.9,521,567,,,25,,,,13,,,,8.3,1,12,,9,,,17,9,8,,17,0,,1,3,,,,,,,,0.0,,21,,,,,11,3,3,5,1,,,,,,,,,,0.0,5,2.0,11,53,,,42,86.1,353,410,,,27,,,,20,,,,28.6,4,14,,10,,,8,5,3,,10,3,,0,3,,,,,,,,3.0,,13,,,7.27,6.38,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015897,Ronda 1,2020-10-09,Brasil,1,Bolivia,5,0,,,20,9,8,3,0,,,,,,,,,,8.0,8,3.0,31,83,,,69,88.2,581,659,,,31,,,,7,,,,31.8,7,22,,10,,,12,7,5,,10,0,,1,1,,,,,,,,1.0,,13,,,,,3,1,0,2,0,,,,,,,,,,0.0,2,1.0,5,45,,,31,69.5,207,298,,,18,,,,11,,,,,0,6,,20,,,19,9,10,,24,5,,0,5,,,,,,,,4.0,,8,,,7.78,6.02,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015915,Ronda 2,2020-10-13,Bolivia,1,Argentina,1,2,,,10,3,7,0,0,,,,,,,,,,1.0,3,1.0,6,74,,,57,82.3,373,453,,,40,,,,9,,,,28.6,4,14,,15,,,15,10,5,,17,2,,0,1,,,,,,,,4.0,,15,,,,,16,3,9,4,1,,,,,,,,,,0.0,7,0.0,16,57,,,43,76.1,255,335,,,19,,,,14,,,,11.8,2,17,,12,,,14,10,4,,10,1,,0,2,,,,,,,,4.0,,11,,,6.69,6.97,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-8899396,Ronda 2,2020-10-13,Ecuador,1,Uruguay,4,2,,,17,7,8,2,0,,,,,,,,,,6.0,6,2.0,9,50,,,51,80.7,310,384,,,21,,,,9,,,,53.8,7,13,,14,,,12,9,3,,26,2,,0,0,,,,,,,,2.0,,12,,,,,6,2,3,1,0,,,,,,,,,,2.0,1,2.0,10,60,,,49,79.2,289,365,,,17,,,,10,,,,5.3,1,19,,13,,,11,4,7,,9,4,,0,3,,,,,,,,0.0,,11,,,6.88,6.53,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015909,Ronda 2,2020-10-13,Venezuela,1,Paraguay,0,1,,,10,2,5,3,1,,,,,,,,,,1.0,6,0.0,7,30,,,33,77.4,212,274,,,28,,,,14,,,,15.4,2,13,,13,,,16,8,8,,20,1,,0,2,,,,,,,,3.0,,17,,,,,8,3,4,1,1,,,,,,,,,,1.0,6,2.0,6,60,,,67,88.8,502,565,,,23,,,,16,,,,13.0,3,23,,9,,,20,17,3,,10,0,,1,2,,,,,,,,3.0,,14,,,6.77,7.16,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015926,Ronda 2,2020-10-13,Perú,1,Brasil,2,4,,,7,6,0,1,0,,,,,,,,,,0.0,1,3.0,5,34,,,34,75.6,198,262,,,19,,,,15,,,,7.7,1,13,,15,,,18,8,10,,18,4,,0,5,,,,,,,,2.0,2.0,22,,,,,13,9,2,2,1,,,,,,,,,,7.0,2,3.0,14,46,,,66,88.2,447,507,,,21,,,,20,,,,23.1,3,13,,5,,,17,10,7,,17,2,,0,4,,,,,,,,0.0,0.0,15,,,6.34,7.01,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
SEL-ELIMINATORIAS-2022-9015912,Ronda 2,2020-10-13,Chile,1,Colombia,2,2,,,6,3,3,0,0,,,,,,,,,,3.0,1,2.0,5,41,,,46,79.1,276,349,,,29,,,,17,,,,30.0,3,10,,17,,,19,11,8,,15,2,,0,2,,,,,,,,5.0,,16,,,,,10,4,5,1,0,,,,,,,,,,2.0,4,1.0,13,50,,,54,79.9,318,398,,,23,,,,16,,,,22.7,5,22,,7,,,12,6,6,,8,2,,0,1,,,,,,,,2.0,,18,,,6.76,6.74,CONMEBOL Eliminatorias,CONMEBOL,CONMEBOL
