Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-GOLD_CUP-2021-9615034,Semifinals,2021-07-15,Haití,1,Canadá,1,4,,,10,4,4,2,0,,,,,,,,,,3,4,1.0,10,41,,,42,82.1,298,363,,,39,,,,12,,,,13.3,2,15,,17,,,18,14,4,,10,4,,0,0,,,,,,,,1.0,1.0,14,,,,,12,4,5,3,2,,,,,,,,,,2,3,3.0,9,53,,,58,86.4,452,523,,,26,,,,14,,,,40.0,4,10,,13,,,30,17,13,,9,1,,0,3,,,,,,,,1.0,0.0,12,,,6.31,7.1,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9528270,Semifinals,2021-07-15,Martinique,1,USA,1,6,,,13,5,5,3,0,,,,,,,,,,3,0,1.0,8,39,,,35,76.3,225,295,,,19,,,,16,,,,33.3,1,3,,17,,,20,11,9,,30,6,,0,7,,,,,,,,,,13,,,,,22,12,5,5,1,,,,,,,,,,6,14,2.0,10,66,,,65,86.5,443,512,,,38,,,,13,,,,38.2,13,34,,8,,,15,7,8,,6,1,,0,4,,,,,,,,,,17,,,6.52,7.45,CONCACAF Gold Cup,Desconocido,CONCACAF
SEL-GOLD_CUP-2021-9615032,Semifinals,2021-07-16,Guadeloupe,1,Jamaica,1,2,,,6,3,3,0,0,,,,,,,,,,0,3,0.0,7,48,,,45,79.4,259,326,,,33,,,,20,,,,8.3,1,12,,7,,,14,9,5,,13,2,,0,5,,,,,,,,1.0,,20,,,,,17,7,7,3,0,,,,,,,,,,2,2,1.0,9,66,,,55,82.3,321,390,,,37,,,,20,,,,33.3,4,12,,4,,,10,7,3,,9,1,,0,3,,,,,,,,3.0,,20,,,6.65,6.81,CONCACAF Gold Cup,Desconocido,CONCACAF
SEL-GOLD_CUP-2021-9528257,Semifinals,2021-07-16,Suriname,1,Costa Rica,1,2,,,16,2,8,6,1,,,,,,,,,,0,3,0.0,10,49,,,50,81.9,322,393,,,15,,,,16,,,,22.2,2,9,,15,,,13,7,6,,14,2,,0,1,,,,,,,,2.0,0.0,11,,,,,11,3,8,0,0,,,,,,,,,,5,2,2.0,5,45,,,50,81.8,314,384,,,27,,,,11,,,,15.4,2,13,,14,,,12,8,4,,18,1,,0,1,,,,,,,,4.0,1.0,17,,,6.68,6.77,CONCACAF Gold Cup,Desconocido,CONCACAF
SEL-GOLD_CUP-2021-9528256,Semifinals,2021-07-17,Grenada,1,Catar,0,4,,,5,2,2,1,0,,,,,,,,,,0,0,2.0,5,45,,,37,80.5,260,323,,,22,,,,6,,,,100.0,2,2,,6,,,8,8,0,,12,4,,0,5,,,,,,,,2.0,,12,,,,,21,9,9,3,1,,,,,,,,,,6,6,2.0,4,77,,,63,89.3,501,561,,,36,,,,11,,,,43.8,7,16,,13,,,9,4,5,,2,0,,1,2,,,,,,,,0.0,,6,,,6.28,7.42,CONCACAF Gold Cup,Desconocido,AFC
SEL-GOLD_CUP-2021-9528260,Semifinals,2021-07-17,Panamá,1,Honduras,2,3,,,18,6,7,5,1,,,,,,,,,,3,9,1.0,7,43,,,54,81.7,264,323,,,27,,,,11,,,,34.6,9,26,,12,,,15,9,6,,14,3,,0,6,,,,,,,,3.0,,12,,,,,12,9,2,1,0,,,,,,,,,,2,9,1.0,7,47,,,46,75.7,209,276,,,22,,,,12,,,,26.1,6,23,,10,,,12,9,3,,18,2,,0,4,,,,,,,,2.0,,12,,,6.9,6.94,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9615035,Quarterfinals,2021-07-18,Martinique,1,Haití,1,2,,,13,5,5,3,0,,,,,,,,,,1,5,4.0,5,44,,,43,80.1,282,352,,,20,,,,8,,,,16.7,2,12,,8,,,7,2,5,,14,2,,0,6,,,,,,,,3.0,2.0,12,,,,,17,8,6,3,0,,,,,,,,,,2,1,3.0,5,41,,,57,88.4,425,481,,,38,,,,12,,,,16.7,1,6,,10,,,14,7,7,,6,1,,0,4,,,,,,,,0.0,0.0,9,,,6.64,7.26,CONCACAF Gold Cup,Desconocido,CONCACAF
SEL-GOLD_CUP-2021-9528263,Quarterfinals,2021-07-18,USA,1,Canadá,1,0,,,6,1,4,1,0,,,,,,,,,,1,1,,1,46,,,46,83.5,350,419,,,18,,,,8,,,,54.5,6,11,,7,,,18,10,8,,14,0,,1,3,,,,,,,,,,10,,,,,14,3,6,5,0,,,,,,,,,,0,3,,6,66,,,54,89.2,445,499,,,41,,,,9,,,,22.2,4,18,,5,,,17,9,8,,10,1,,0,0,,,,,,,,,,10,,,7.0,6.84,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9622643,Quarterfinals,2021-07-18,Guatemala,1,Trinidad y Tobago,1,1,,,16,3,8,5,0,,,,,,,,,,1,11,2.0,9,45,,,52,87.7,356,406,,,35,,,,14,,,,25.0,6,24,,9,,,11,9,2,,13,1,,0,3,,,,,,,,0.0,,14,,,,,7,4,3,0,1,,,,,,,,,,1,7,0.0,5,41,,,48,82.1,321,391,,,25,,,,13,,,,11.1,1,9,,6,,,7,6,1,,18,1,,0,2,,,,,,,,2.0,,14,,,6.97,6.82,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9528261,Quarterfinals,2021-07-18,México,1,El Salvador,1,0,,,16,6,3,7,0,,,,,,,,,,2,4,1.0,12,59,,,54,84.1,366,435,,,34,,,,18,,,,9.1,1,11,,11,,,15,9,6,,13,0,,1,2,,,,,,,,4.0,,22,,,,,11,2,7,2,1,,,,,,,,,,0,3,1.0,10,46,,,46,81.9,308,376,,,32,,,,20,,,,14.3,1,7,,10,,,18,10,8,,20,1,,0,5,,,,,,,,2.0,,19,,,7.12,6.84,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9528259,Quarterfinals,2021-07-20,Costa Rica,1,Jamaica,1,0,,,5,1,2,2,0,,,,,,,,,,0,3,0.0,2,39,,,44,82.1,298,363,,,22,,,,18,,,,12.5,2,16,,10,,,17,9,8,,16,0,,1,5,,,,,,,,0.0,1.0,22,,,,,18,5,8,5,1,,,,,,,,,,1,6,1.0,9,70,,,56,84.2,390,463,,,30,,,,20,,,,28.6,4,14,,16,,,18,9,9,,14,1,,0,0,,,,,,,,1.0,0.0,18,,,6.93,6.91,CONCACAF Gold Cup,CONCACAF,CONCACAF
SEL-GOLD_CUP-2021-9615039,Quarterfinals,2021-07-20,Suriname,1,Guadeloupe,2,1,,,22,11,8,3,2,,,,,,,,,,7,8,3.0,6,62,,,61,88.8,419,472,,,39,,,,11,,,,31.2,5,16,,6,,,15,8,7,,3,1,,0,2,,,,,,,,2.0,0.0,14,,,,,13,3,7,3,2,,,,,,,,,,3,3,0.0,8,33,,,39,84.3,252,299,,,26,,,,14,,,,44.4,4,9,,11,,,18,6,12,,11,2,,0,9,,,,,,,,4.0,2.0,11,,,6.94,6.9,CONCACAF Gold Cup,Desconocido,Desconocido
SEL-GOLD_CUP-2021-9528262,Quarterfinals,2021-07-20,Honduras,1,Catar,0,2,,,8,0,6,2,0,,,,,,,,,,0,6,4.0,8,60,,,59,89.6,430,480,,,25,,,,7,,,,16.7,4,24,,7,,,5,4,1,,18,2,,0,4,,,,,,,,1.0,,14,,,,,19,6,7,6,0,,,,,,,,,,5,5,0.0,6,50,,,41,80.8,273,338,,,34,,,,13,,,,23.5,4,17,,6,,,13,7,6,,21,0,,1,0,,,,,,,,0.0,,7,,,6.63,7.35,CONCACAF Gold Cup,CONCACAF,AFC
SEL-GOLD_CUP-2021-9528267,Quarterfinals,2021-07-20,Panamá,1,Grenada,3,1,,,15,7,5,3,0,,,,,,,,,,2,3,1.0,7,92,,,68,85.5,494,578,,,34,,,,9,,,,46.7,7,15,,12,,,16,11,5,,13,1,,0,2,,,,,,,,0.0,,14,,,,,6,3,0,3,0,,,,,,,,,,1,3,2.0,3,48,,,32,70.5,191,271,,,31,,,,13,,,,,0,6,,15,,,19,9,10,,13,3,,0,3,,,,,,,,2.0,,9,,,7.11,6.5,CONCACAF Gold Cup,CONCACAF,Desconocido
