Partido_id,Fase,Fecha,Equipo1,Es_Local_E1,Equipo2,EQUIPO1_GOLES,EQUIPO2_GOLES,Goles_dentro_area_E1,Goles_Fuera_Area_E1,Disparos_totales_E1,Disparos_a_puerta_E1,Disparos_fuera_E1,Disparo_Bloqueados_E1,Disparos_Al palo_E1,Disparos_Larguero_E1,Disparos_Poste_E1,Disparos_a_puerta_fuera_del_area_E1,Disparos_fuera_desde_fuera_del_area_E1,Asistencias_E1,Penaltis_marcados_E1,Penaltis_fallados_E1,Penaltis_forzados_E1,Ataques_E1,Oportunidades_claras_E1,Saques_de_esquina_sacados_E1,Fueras_de_juego_E1,Regates_E1,Ataques_tercio_ofensivo_E1,Ataques_zonas_clave_E1,Carreras_hacia_el_area_E1,Posesion_E1,Precision_pase_E1,Pases_completados_E1,Pases_realizados_E1,Pases_cortos_completados_E1,Pases_media_distancia_completados_E1,Pases_en_largo_completados_E1,Pases_completados_atras_E1,Pases_completadosa_izquierda_E1,Pases_completados_derecha_E1,Libres_directos_sacados_E1,Centros__tercio_ofensivo_E1,Pases_zonas_clave_E1,Pases_al_area_E1,Precision_en_el_centro_E1,Centros_completados_E1,Centros_realizados_E1,Tiempo_de_posesion_E1,Balones_recuperados_E1,Bloqueos_E1,Penaltis_cometidos_E1,Entradas_E1,Entradas_con_exito_E1,Entradas_perdidas_E1,Despejes_completados_E1,Despejes_realizados_E1,goles_encajados_E1,Goles_encajados_propia_puerta_E1,Porterias_a_cero_E1,Paradas_E1,Paradas_en_libres_directo_E1,Paradas-tras_libre_indirecto_E1,Penaltis_parados_E1,Balones_blocados_E1,Balones_blocados_por arriba_E1,Balones_blocados_por_abajo_E1,Despejes_de_puños_E1,Tarjetas_amarillas_E1,Tarjetas_rojas_E1,Faltas_cometidas_E1,Faltas_cometidas_tercio_def_E1,Faltas_cometidas_en_campo_propio_E1,Goles_dentro_area_E2,Goles_Fuera_Area_E2,Disparos_totales_E2,Disparos_a_puerta_E2,Disparos_fuera_E2,Disparo_Bloqueados_E2,Disparos_Al palo_E2,Disparos_Larguero_E2,Disparos_Poste_E2,Disparos_a_puerta_fuera_del_area_E2,Disparos_fuera_desde_fuera_del_area_E2,Asistencias_E2,Penaltis_marcados_E2,Penaltis_fallados_E2,Penaltis_forzados_E2,Ataques_E2,Oportunidades_claras_E2,Saques_de_esquina_sacados_E2,Fueras_de_juego_E2,Regates_E2,Ataques_tercio_ofensivo_E2,Ataques_zonas_clave_E2,Carreras_hacia_el_area_E2,Posesion_E2,Precision_pase_E2,Pases_completados_E2,Pases_realizados_E2,Pases_cortos_completados_E2,Pases_media_distancia_completados_E2,Pases_en_largo_completados_E2,Pases_completados_atras_E2,Pases_completadosa_izquierda_E2,Pases_completados_derecha_E2,Libres_directos_sacados_E2,Centros__tercio_ofensivo_E2,Pases_zonas_clave_E2,Pases_al_area_E2,Precision_en_el_centro_E2,Centros_completados_E2,Centros_realizados_E2,Tiempo_de_posesion_E2,Balones_recuperados_E2,Bloqueos_E2,Penaltis_cometidos_E2,Entradas_E2,Entradas_con_exito_E2,Entradas_perdidas_E2,Despejes_completados_E2,Despejes_realizados_E2,goles_encajados_E2,Goles_encajados_propia_puerta_E2,Porterias_a_cero_E2,Paradas_E2,Paradas_en_libres_directo_E2,Paradas-tras_libre_indirecto_E2,Penaltis_parados_E2,Balones_blocados_E2,Balones_blocados_por arriba_E2,Balones_blocados_por_abajo_E2,Despejes_de_puños_E2,Tarjetas_amarillas_E2,Tarjetas_rojas_E2,Faltas_cometidas_E2,Faltas_cometidas_tercio_def_E2,Faltas_cometidas_en_campo_propio_E2,media11_titular_E1,media11_titular_E2,Torneo,Confederacion_E1,Confederacion_E2
SEL-AFCON-2025-13424943,Ronda 1,2025-12-24,Costa de Marfil,1,Mozambique,1,0,,,15,5,7,3,0,,,,,,,,,,6,9,,9,57,,28,54,91.7,486,530,,,23,,,,7,,,,24.0,6,25,,7,,,13,13,0,,10,0,,1,2.0,,,,,1.0,,0.0,1.0,,17,,,,,4,2,0,2,0,,,,,,,,,,0,3,,3,29,,9,46,88.8,404,455,,,20,,,,17,,,,20.0,3,15,,9,,,17,10,7,,16,1,,0,3.0,,,,,0.0,,3.0,2.0,,7,,,7.27,6.95,AFCON,CAF,CAF
SEL-AFCON-2025-13424944,Ronda 1,2025-12-24,Camerún,1,Gabón,1,0,,,13,3,6,4,1,,,,,,,,,,3,9,0.0,5,43,,24,43,73.8,234,317,,,25,,,,9,,,,21.7,5,23,,5,,,20,14,6,,29,0,,1,2.0,,,,,2.0,,1.0,2.0,,16,,,,,12,2,7,3,0,,,,,,,,,,1,5,2.0,11,52,,16,57,82.5,350,424,,,23,,,,16,,,,16.0,4,25,,10,,,29,15,14,,38,1,,0,2.0,,,,,1.0,,0.0,1.0,,9,,,6.99,6.86,AFCON,CAF,CAF
SEL-AFCON-2025-13424948,Ronda 2,2025-12-26,Angola,1,Zimbabue,1,1,,,15,6,5,4,0,,,,,,,,,,3,5,2.0,11,57,,20,63,80.1,290,362,,,24,,,,24,,,,19.0,4,21,,4,,,12,7,5,,24,1,,0,3.0,,,,,2.0,,0.0,3.0,,17,,,,,17,4,8,5,0,,,,,,,,,,1,6,1.0,2,50,,22,37,64.7,139,215,,,20,,,,17,,,,22.2,2,9,,6,,,10,4,6,,19,1,,0,5.0,,,,,2.0,,1.0,4.0,,24,,,6.96,6.59,AFCON,CAF,CAF
SEL-AFCON-2025-13424947,Ronda 2,2025-12-26,Egipto,1,Sudáfrica,1,0,,,6,3,2,1,0,,,,,,,,,,1,4,0.0,4,36,,8,36,79.3,245,309,,,29,,,,8,,,,18.2,2,11,,7,,,25,11,14,,45,0,,1,6.0,,,,,1.0,,4.0,2.0,1.0,10,,,,,18,6,9,3,0,,,,,,,,,,1,7,4.0,8,84,,24,64,88.5,475,537,,,25,,,,10,,,,10.7,3,28,,6,,,16,10,6,,10,1,,0,2.0,,,,,0.0,,0.0,3.0,0.0,9,,,7.14,6.62,AFCON,CAF,CAF
SEL-AFCON-2025-13424946,Ronda 2,2025-12-26,Zambia,1,Comoros,0,0,,,10,0,7,3,0,,,,,,,,,,0,6,0.0,10,56,,19,47,83.4,373,447,,,24,,,,13,,,,21.9,7,32,,8,,,13,11,2,,20,0,,1,,,,,,0.0,,1.0,2.0,,15,,,,,10,1,6,3,0,,,,,,,,,,1,2,1.0,7,69,,11,53,86.9,457,526,,,34,,,,15,,,,,0,12,,11,,,17,11,6,,31,0,,1,,,,,,3.0,,0.0,0.0,,13,,,6.9,6.95,AFCON,CAF,Desconocido
SEL-AFCON-2025-13424945,Ronda 2,2025-12-26,Marruecos,1,Mali,1,1,,,15,4,7,4,0,,,,,,,,,,5,6,2.0,6,67,,34,62,85.0,398,468,,,17,,,,21,,,,28.6,6,21,,11,,,16,11,5,,9,1,,0,0.0,,,,,,,,1.0,,15,,,,,5,1,1,3,0,,,,,,,,,,1,0,2.0,6,38,,9,38,73.9,221,299,,,18,,,,14,,,,100.0,1,1,,13,,,28,19,9,,37,1,,0,4.0,,,,,,,,8.0,,22,,,6.62,6.73,AFCON,CAF,CAF
SEL-AFCON-2025-13424953,Ronda 2,2025-12-27,Benín,1,Botswana,1,0,,,10,4,6,0,0,,,,,,,,,,3,1,2.0,7,50,,24,52,85.0,432,508,,,33,,,,20,,,,36.4,4,11,,10,,,8,6,2,,22,0,,1,1.0,,,,,1.0,,,2.0,,19,,,,,5,1,3,1,1,,,,,,,,,,1,1,1.0,4,41,,7,48,82.4,383,465,,,8,,,,19,,,,21.1,4,19,,6,,,13,10,3,,23,1,,0,3.0,,,,,2.0,,,2.0,,20,,,7.24,6.43,AFCON,CAF,Desconocido
SEL-AFCON-2025-13424951,Ronda 2,2025-12-27,Senegal,1,RD Congo,1,1,,,11,3,6,2,0,,,,,,,,,,3,5,2.0,9,70,,27,64,86.8,439,506,,,29,,,,12,,,,9.5,2,21,,7,,,14,10,4,,14,1,,0,2.0,,,,,0.0,,0.0,1.0,,18,,,,,7,3,3,1,0,,,,,,,,,,1,2,1.0,5,40,,10,36,77.6,218,281,,,15,,,,18,,,,30.8,4,13,,8,,,17,10,7,,34,1,,0,2.0,,,,,1.0,,1.0,0.0,,12,,,6.8,6.75,AFCON,CAF,CAF
SEL-AFCON-2025-13424950,Ronda 2,2025-12-27,Uganda,1,Tanzania,1,1,,,14,6,6,2,1,,,,,,,,,,2,7,2.0,10,52,,25,55,82.4,347,421,,,21,,,,15,,,,20.0,4,20,,11,,,20,11,9,,13,1,,0,1.0,,,,,2.0,,0.0,3.0,,16,,,,,11,2,6,3,0,,,,,,,,,,2,3,4.0,9,44,,16,45,79.3,275,347,,,27,,,,15,,,,26.7,4,15,,11,,,22,10,12,,27,1,,0,5.0,,,,,0.0,,1.0,2.0,,16,,,6.63,6.72,AFCON,CAF,CAF
SEL-AFCON-2025-13424949,Ronda 2,2025-12-27,Nigeria,1,Túnez,3,2,,,15,5,7,3,0,,,,,,,,,,5,4,1.0,6,57,,26,60,88.4,390,441,,,21,,,,15,,,,40.7,11,27,,8,,,17,14,3,,23,2,,0,0.0,,,,,,,1.0,3.0,,18,,,,,8,2,5,1,0,,,,,,,,,,3,6,1.0,11,31,,23,40,78.5,234,298,,,22,,,,17,,,,31.6,6,19,,5,,,6,5,1,,20,3,,0,2.0,,,,,,,1.0,0.0,,15,,,7.16,6.55,AFCON,CAF,CAF
